Item Code,Item Name,Company / Brand Code,Minimum Alert Level,Cost Price,Sale Price,Current Stock
"2205","46 for Skin Troubles & Blood Purification","T.S","10",0,0,0
"2206","47 For Recalcifying Bone Texture","T.S","10",0,0,0
"2207","48 For Controlling Baldness & Promoting Hair Growth","T.S","10",0,0,0
"2208","For the Treatment of Eczema & Psoriases","T.S","10",0,0,0
"2209","50 For Male Infertility","T.S","10",0,0,0
"2210","T.S Blood Syp 240ml","T.S","20",0,0,0
"2211","Pain-Off 240ml SYP","T.S","25",0,0,0
"2212","Brain Tonic 240ml.SYP","T.S","25",0,0,0
"2213","Lizaat oil 30ml","T.S","10",0,0,0
"2214","Tofen Lotion 60ml","T.S","10",0,0,0
"2215","Secfen Lotion 60ml","T.S","20",0,0,0
"2216","Thuja Cream Warts Remover 15gm","T.S","15",0,0,0
"2217","HamoSid Ointment 20gm","T.S","25",0,0,0
"2218","Techobil Skin Ointment 10gm","T.S","25",0,0,0
"2219","Damiana Plus 60Tablet","T.S","5",0,0,0
"2220","Morigana 30Tab","T.S","25",0,0,0
"2221","Pain Zic Oil 60ml","T.S","5",0,0,0
"2222","Podina White (Adraak + Kalongi) 240ml","T.S","10",0,0,0
"2223","Podina Green (Adraak + Kalongi) 240ml","T.S","15",0,0,0
"2224","Nisa Hair Oil 100ml","T.S","15",0,0,0
"2225","Nisa Hair Oil 200ml","T.S","15",0,0,0
"2226","Telo Dex Ointment 20gm","T.S","20",0,0,0
"2227","Caledula Cream 20gm","T.S","20",0,0,0
"2228","Echinacea Garmidoor Lotion 100ml","PBHL","2",0,0,0
"2229","Fraxinus Amer Q (C) 30ml (BM)","BM","5",0,0,0
"2230","Bovista 30 (SHWABE)","Shwabe","5",0,0,0
"2231","Pothos 30 (MASOD)","MASOD","5",0,0,0
"2232","Abrotanum Q (C) (BM)","BM","5",0,0,0
"2233","Actaea Spicata Q (D) 30ml (BM)","BM","5",0,0,0
"2234","Acid Benz Q (B) (BM)","BM","5",0,0,0
"2235","Acid Boric Q (B) (BM)","BM","5",0,0,0
"2236","Acid Citric Q (B) (BM)","BM","5",0,0,0
"2237","Acid Formic Q (B) (BM)","BM","3",0,0,0
"2238","Aconite Nep Q (C) (BM)","BM","5",0,0,0
"2239","Aconite Radix Q (B) (BM)","BM","5",0,0,0
"2240","Ginseng Q (F) 30ml (BM)","BM","5",0,0,0
"2241","Agnus Cast Q (C) 30ml (BM)","BM","5",0,0,0
"2242","Bryta Iod 200 (KAMAL)","Kent","2",0,0,0
"2243","Hamamelis Virg Q (D) 30ml (BM)","BM","5",0,0,0
"2244","Collinsonia Q (D) 30ml (BM)","BM","5",0,0,0
"2245","Acid Nit 30 (SHWABE)","Shwabe","5",0,0,0
"2246","Bryta Iod 30 (KAMAL)","KAMAL","5",0,0,0
"2247","Cardus Merinus Q (C) (MASOD)","MASOD","5",0,0,0
"2248","Trillium Pend Q (F) 30ml (BM)","BM","5",0,0,0
"2249","Passiflora Inc Q (C) (BM)","BM","5",0,0,0
"2250","Spigelia 200 30ml","WShah","2",0,0,0
"2251","Causticum 200","WShah","2",0,0,0
"2252","stannum met 200 30ml","KAMAL","2",0,0,0
"2253","Apis mellifica 200 30ml","MASOD","2",0,0,0
"2254","Sanguinaria cana 200","MASOD","2",0,0,0
"2255","Rauwolfia Q (D) (BM)","BM","5",0,0,0
"2256","Onosmodium Virg Q (BM)","BM","2",0,0,0
"2257","Whart remove","Clinic","1",0,0,0
"2258","Arthrojin Tablets-Pack Size 20","WShah","2",0,0,0
"2259","Lax Syrup 120ml","WShah","2",0,0,0
"2260","Nervotone Fort Drops 20ml","WShah","2",0,0,0
"2261","Renophen Drop 20ml","WShah","2",0,0,0
"2262","Spermo Plus Drop 20ml","WShah","2",0,0,0
"2263","Teeth Guard Drop 20ml","WShah","2",0,0,0
"2264","Stomocide Plus Drop 20ml","WShah","12",0,0,0
"2265","Argentum Plus Drop 20ml","WShah","2",0,0,0
"2266","Lapis Alba Plus Drop 20ml","WShah","2",0,0,0
"2267","Cystocin Drop 20ml","WShah","2",0,0,0
"2268","Alfalfa 120ml","KAMAL","2",0,0,0
"2269","Calc phos 6x","BM","1",0,0,0
"2270","Apratilium 30","BM","1",0,0,0
"2271","Stanum","WShah","2",0,0,0
"2272","Stanum 200","WShah","1",0,0,0
"2273","Sangonaria 200","WShah","1",0,0,0
"2274","Caladium Seg Q (E) 500ml","BM","2",0,0,0
"2275","Asafoetida Q (B) 30ml","BM","2",0,0,0
"2276","Calendula Soap","PBHL","3",0,0,0
"2277","Restox 1M","Shwabe","1",0,0,0
"2278","Five phos","Shwabe","2",0,0,0
"2279","Five phos 6x","Shwabe","2",0,0,0
"2280","Tribulls Q (B)","MASOD","2",0,0,0
"2281","Canthris Q (E) 30ml (BM)","BM","2",0,0,0
"2282","Aesculus Hipp 30 120ML (MSOD)","MASOD","2",0,0,0
"2283","Sugar cure plus","WShah","3",0,0,0
"2284","Urigone Drops 20ml","WShah","2",0,0,0
"2285","HR No101","MASOD","2",0,0,0
"2286","Sepia Q (BM)","BM","2",0,0,0
"2287","Gossypium Q (B)","BM","1",0,0,0
"2288","Palsatilla Q","Shwabe","2",0,0,0
"2289","Braston Corse","PBHL","5",0,0,0
"2290","Capsi Plex 120ml SYP","PBHL","10",0,0,0
"2291","Oleum Jec Course","PBHL","5",0,0,0
"2292","ARQ-E-SOYA 150ml","PBHL","5",0,0,0
"2293","Acalypha Ind Q (B) 30ml (BM)","BM","2",0,0,0
"2294","Acid Tart Q (B) 30ml (BM)","BM","1",0,0,0
"2295","Adonis Ver Q (D) 30ml (BM)","BM","2",0,0,0
"2296","Aegle Folia Q (A) 30ml (BM)","BM","2",0,0,0
"2297","Aesculus Glab Q (C) 30ml (BM)","BM","2",0,0,0
"2298","Aesculus Hipp Q (B) 30ml (BM)","BM","5",0,0,0
"2299","Aletris Fer Q (G) 30ml (BM)","BM","2",0,0,0
"2300","Alfalfa Q (A) 30ml (BM)","BM","15",0,0,0
"2301","Alsine Media Q (B) 30ml (BM)","BM","2",0,0,0
"2302","Aloes Soco Q (B) 30ml (BM)","BM","1",0,0,0
"2303","Anacardium Ori (B) 30ml (BM)","BM","1",0,0,0
"2304","Apis Milli Q (G) 30ml (BM)","BM","1",0,0,0
"2305","Aralia Race Q (E) 30ml (BM)","BM","1",0,0,0
"2306","Arnica Mont Q (E) 30ml( BM )","BM","5",0,0,0
"2307","Ashwagandha Q (B) 30ml (BM)","BM","5",0,0,0
"2308","Ashwagandha Q (B) 500ml (BM)","BM","2",0,0,0
"2309","Avena Sativa Q (A) 30ml (BM)","BM","30",0,0,0
"2310","Azadirachta Ind Q (A) 30ml (BM)","BM","1",0,0,0
"2311","Belladonna Q (C) 30ml (BM)","BM","1",0,0,0
"2312","Bellis Per Q (C) 30ml (BM)","BM","1",0,0,0
"2313","Berberis Aqi Q (D) 30ml (BM)","BM","1",0,0,0
"2314","Blatta Ori Q (E) 30ml (BM)","BM","5",0,0,0
"2315","Borax Q (B) 30ml (BM)","BM","2",0,0,0
"2316","Bufo Rana Q (E) 30ml (BM)","BM","1",0,0,0
"2317","Caladium Seg Q (E) 30ml (BM)","BM","2",0,0,0
"2318","Rutamens 20Tabs","Eagle","5",0,0,0
"2319","Cauliphyllum Q (D) 30ml (BM)","BM","2",0,0,0
"2320","Causticum Q (B) 30ml (BM)","BM","2",0,0,0
"2321","Cedron Q (B) 30ml (BM)","BM","1",0,0,0
"2322","Chamomilla Q (B) 30ml (BM)","BM","1",0,0,0
"2323","Chelidonium Maj Q (C) 30ml (BM)","BM","15",0,0,0
"2324","Chelone Glab Q (D) (BM)","BM","1",0,0,0
"2325","Chenopodim Q (A) (BM)","BM","2",0,0,0
"2326","China Off Q (C) (BM)","BM","1",0,0,0
"2327","Chionanthus Virg Q (F) (BM)","BM","5",0,0,0
"2328","Chionanthus Virg Q (F) 500ml (BM)","BM","5",0,0,0
"2329","Cicuta Virosa Q (D) (BM)","BM","2",0,0,0
"2330","Cina Q (C) (BM)","BM","1",0,0,0
"2331","Cocculus Ind Q (A) 500ml (BM)","BM","1",0,0,0
"2332","Coffea Cruda Q (B) (BM)","BM","2",0,0,0
"2333","Colchicum Q (B) (BM)","BM","1",0,0,0
"2334","Colocynthis Q (A) (BM)","BM","1",0,0,0
"2335","Condurango Q (D) (BM)","BM","1",0,0,0
"2336","Conium Q (C) (BM)","BM","2",0,0,0
"2337","Croton Tig Q (F) (BM)","BM","1",0,0,0
"2338","Damiana Q (C) 30ml (BM)","BM","15",0,0,0
"2339","Dhamasa Q (A) 30ml (BM)","BM","2",0,0,0
"2340","Dhamasa Q (A) 500ml (BM)","BM","1",0,0,0
"2341","Dioscorea Vill Q (D) (BM)","BM","5",0,0,0
"2342","Eupatorium Perf Q (D) (BM)","BM","2",0,0,0
"2343","Eupatorium Purp Q (E) (BM)","BM","2",0,0,0
"2344","Eupatorium Purp Q (E) 500ml (BM)","BM","1",0,0,0
"2345","Fabiana Imb Q (C) (BM)","BM","1",0,0,0
"2346","Fel Tauri Q (B) 30ml (BM)","BM","2",0,0,0
"2347","Fucus Vers Q (C) 30ml (BM)","BM","5",0,0,0
"2348","Fucus Vers Q (C) 500ml (BM)","BM","2",0,0,0
"2349","Galium Apar Q (C) (BM)","BM","2",0,0,0
"2350","Gambogia Q (G) (BM)","BM","2",0,0,0
"2351","Ginkgo Biloba Q (C) 30ml (BM)","BM","2",0,0,0
"2352","Grindellia Rob Q (D) (BM)","BM","1",0,0,0
"2353","Grindellia Rob Q (D) 500ml (BM)","BM","1",0,0,0
"2354","Guaiacum Off Q (G) (BM)","BM","1",0,0,0
"2355","Gymnema Syl Q (B) (BM)","BM","2",0,0,0
"2356","Gymnema Syl Q (B) 500ml (BM)","BM","2",0,0,0
"2357","Hamamelis Virg Q (D) 500ml (BM)","BM","2",0,0,0
"2358","Halianthus Annus Q (A) (BM)","BM","1",0,0,0
"2359","Helonias Dio Q (G) (BM)","BM","1",0,0,0
"2360","HumuluS Lup Q (B) (BM)","BM","1",0,0,0
"2361","Hyderngea Arb Q (D)  (BM)","BM","1",0,0,0
"2362","Hydrocotyle Q (C) (BM)","BM","3",0,0,0
"2363","Ignatia Amara Q (G) (BM)","BM","1",0,0,0
"2364","Ipecac Q (SPL) (BM)","BM","1",0,0,0
"2365","Iris Vers Q (D) (BM)","BM","1",0,0,0
"2366","Jalapa Q (D) (BM)","BM","1",0,0,0
"2367","Juniperus Communis Q (C) (BM)","BM","2",0,0,0
"2368","Juniperus Communis Q (C) 500ml (BM)","BM","2",0,0,0
"2369","Juniperus Virg Q (E) (BM)","BM","2",0,0,0
"2370","Juniperus Virg Q (E) 500ml (BM)","BM","1",0,0,0
"2371","Kali Phos Q (A) (BM)","BM","1",0,0,0
"2372","Kali Phos Q (A) 500ml (BM)","BM","1",0,0,0
"2373","Lathyrus Sat Q (C) 30ml (BM)","BM","5",0,0,0
"2374","Ledum Pal Q (C) 30ml (BM)","BM","5",0,0,0
"2375","Lemna Minor Q (B) 30ml (BM)","BM","5",0,0,0
"2376","Lobelia Inf Q (D) (BM)","BM","2",0,0,0
"2377","Lycopodium Q (D) (BM)","BM","4",0,0,0
"2378","Mentha Pip Q (C) (BM)","BM","1",0,0,0
"2379","Myrica Car (E) 30ml (BM)","BM","3",0,0,0
"2380","Myristica Seb Q (B) 30ml (BM)","BM","4",0,0,0
"2381","Nupher Lut Q (C) (BM)","BM","4",0,0,0
"2382","Nux Vomica Q (B) (BM)","BM","5",0,0,0
"2383","Nux Vomica Q (B) 500ml (BM)","BM","2",0,0,0
"2384","Ocimum Can (B) (BM)","BM","2",0,0,0
"2385","Oenanthe Croc Q (B) (BM)","BM","2",0,0,0
"2386","Oleum Jec Q (B) (BM)","BM","4",0,0,0
"2387","Onosmodium Virg Q (E) (BM)","BM","1",0,0,0
"2388","Origanum Maj Q (C) (BM)","BM","2",0,0,0
"2389","Ornithogalum Q (SPL)","BM","2",0,0,0
"2390","Ornithogalum Q (SPL) 500ml (BM)","BM","1",0,0,0
"2391","Paeonia Off Q (D) (BM)","BM","2",0,0,0
"2392","Pareira Brava Q (D) 30ml (BM)","BM","5",0,0,0
"2393","Passiflora Inc Q (C) 500ml (BM)","BM","1",0,0,0
"2394","Petroleum Q (A) (BM)","BM","2",0,0,0
"2395","Phosphorus Q (D) (BM)","BM","2",0,0,0
"2396","Physostigma Q (D) (BM)","BM","1",0,0,0
"2397","Phytolacca Berry Q (D) 30ml (BM)","BM","5",0,0,0
"2398","Pinus Lamb Q (C) 30ml (BM)","BM","5",0,0,0
"2399","Pinus Lamb Q (C) 500ml (BM)","BM","2",0,0,0
"2400","Podophllum Q (D) (BM)","BM","2",0,0,0
"2401","Raphanus Sat Q (B) (BM)","BM","4",0,0,0
"2402","Ratanhia Q (C) (BM)","BM","5",0,0,0
"2403","Mek Canthris Cream","MEK","5",0,0,0
"2404","Rhus Glab Q (C) (BM)","BM","2",0,0,0
"2405","Ricinus Com (B) 30ml (BM)","BM","5",0,0,0
"2406","Robinia Pseudo Q (D) (BM)","BM","4",0,0,0
"2407","Rubia Tinctorum Q (D) (BM)","BM","5",0,0,0
"2408","Rumax Crisp Q (C) (BM)","BM","3",0,0,0
"2409","Sabal Serr Q (D) 30ml (BM)","BM","10",0,0,0
"2410","Salix Nigra Q (D) (BM)","BM","5",0,0,0
"2411","Sambucus Nigra Q (C) (BM)","BM","5",0,0,0
"2412","Sanguinaria Can Q (G) (BM)","BM","5",0,0,0
"2413","Sarsaparilla Q (C) 30ml (BM)","BM","10",0,0,0
"2414","Scrophularia Nod Q (D) (BM)","BM","3",0,0,0
"2415","Scutellaria Lat Q (E) (BM)","BM","2",0,0,0
"2416","Sedum Acre Q (E) (BM)","BM","2",0,0,0
"2417","Senega Off Q (G) (BM)","BM","1",0,0,0
"2418","Sinapis Nigra Q (A) (BM)","BM","5",0,0,0
"2419","Spongia Tosta Q (G) (BM)","BM","4",0,0,0
"2420","Staphysageria Q (G) (BM)","BM","5",0,0,0
"2421","Stigmata May Q (A) (BM)","BM","3",0,0,0
"2422","Sulfer Q (A) (BM)","BM","2",0,0,0
"2423","Symphoricarpus Race Q (C) (","BM","2",0,0,0
"2424","Symphytum Off Q (C) (BM)","BM","2",0,0,0
"2425","Syzygium Jambol Q (A) 30ml (BM)","BM","20",0,0,0
"2426","Teucrium M.V Q (D) (BM)","BM","2",0,0,0
"2427","Thea Chin Q (B) (BM)","BM","2",0,0,0
"2428","Thlaspi Bursa Q (C) (BM)","BM","5",0,0,0
"2429","Thlaspi Bursa Q (C) 500ml (BM)","BM","2",0,0,0
"2430","Thuja Occ Q (C) 30ml (BM)","BM","10",0,0,0
"2431","Thymolum Q (B) (BM)","BM","2",0,0,0
"2432","Urtica Urens Q (C) 30ml (BM)","BM","10",0,0,0
"2433","Viburnum Opp Q (C) 30ml (BM)","BM","10",0,0,0
"2434","Xanthoxylum Frax Q (E) (BM)","BM","2",0,0,0
"2435","Yerba Santa Q (D) (BM)","BM","5",0,0,0
"2436","Yohimbinum Q (C) (BM)","BM","5",0,0,0
"2437","Zingiber Q (B) 30ml (BM)","BM","5",0,0,0
"2438","Leuco Mek 30 Tab","MEK","10",0,0,0
"2439","Canthris Q (E) 500ml (BM)","BM","1",0,0,0
"2440","China Off Q (C) 500ml (BM)","BM","1",0,0,0
"2441","Moringa Oleifera Q (C) 500ml (BM)","BM","2",0,0,0
"2442","Bre","PBHL","1",0,0,0
"2443","Ipecacuanha 30 (30ml)","MASOD","5",0,0,0
"2444","Hydrocotyle Q (REK)","RECK","5",0,0,0
"2445","Cough Ton SYP 120ml","T.S","20",0,0,0
"2446","TiTanium Met 30 (MOSED)","MASOD","1",0,0,0
"2447","Neem Soap","PBHL","5",0,0,0
"2448","Calendula Off Q (C) 500ml (BM)","BM","15",0,0,0
"2449","Cimicifuga Recemosa 30(MSOD)","MASOD","5",0,0,0
"2450","Ruta 30 (BM)","BM","5",0,0,0
"2451","Lycopodium 30 (MEK)","MEK","5",0,0,0
"2452","Whitening Soap","Herit","6",0,0,0
"2453","HFP MIX Numbers","HFP","1000",0,0,0
"2454","Taskeen-E-Dard","Al S","20",0,0,0
"2455","Super Jari Cap","SK","10",0,0,0
"2456","Fresh Blood 250ml SYP","SK","10",0,0,0
"2457","Essentia Aurea 20ml Gold Drops","Shwabe","5",0,0,0
"2458","49 For the Treatment of Eczema And Psoriasis","T.S","15",0,0,0
"2459","Angipax Tab","Lehning","5",0,0,0
"2460","HR No 39","MASOD","5",0,0,0
"2461","Brain tonic 30ml","MASOD","1",0,0,0
"2462","Gelsemium 30","MASOD","1",0,0,0
"2463","Cuff Tux 100 TAb","Farhan","5",0,0,0
"2464","CarboZyme 100 Tab","Farhan","5",0,0,0
"2465","General Tonic 240ml","Farhan","5",0,0,0
"2466","GinkgoPath Tonic 240ml","Farhan","5",0,0,0
"2467","Cuff Tux 20 TAb","Farhan","6",0,0,0
"2468","CarboZyme 20 Tab","Farhan","6",0,0,0
"2469","AmbramoS Drops 30ml Drops","Farhan","5",0,0,0
"2470","Vita-Seng 20Tab","Farhan","6",0,0,0
"2471","Asthomin 120mlSYP","Farhan","6",0,0,0
"2472","Cepa Bex 120ml SYP","Farhan","6",0,0,0
"2473","Vominol 120ml SYP","Farhan","6",0,0,0
"2474","BellageN 120ml (S.F) SYP","Farhan","6",0,0,0
"2475","LooZen 120ml SYP","Farhan","6",0,0,0
"2476","LooZen 100 Tab","Farhan","5",0,0,0
"2477","Pepto Bex Elaichi Flavour 120ml SYP","Farhan","6",0,0,0
"2478","Pepto Bex Strawberry Flavour 120ml SYP","Farhan","6",0,0,0
"2479","1, ( TEUCRIUM DROPS )","Farhan","5",0,0,0
"2480","10, (CHAMAPILLA DROPS)","Farhan","5",0,0,0
"2481","11, (PHYTOLACCA BERRY)","Farhan","5",0,0,0
"2482","12, (BARYTA CARB DROPS)","Farhan","5",0,0,0
"2483","13, (SYZYGIUM DROPS)","Farhan","5",0,0,0
"2484","14, (GOSSYPIUM DROPS)","Farhan","5",0,0,0
"2485","15, (ECHINACEA DROPS)","Farhan","5",0,0,0
"2486","16, (DAMIANA DROPS)","Farhan","5",0,0,0
"2487","17, (SELENIUM DROPS)","Farhan","5",0,0,0
"2488","18, (GINSENG DROPS)","Farhan","5",0,0,0
"2489","19, (CAUSTICUM DROPS)","Farhan","5",0,0,0
"2490","20, (CHELIDONIUM DROPS)","Farhan","5",0,0,0
"2491","21, (MERC-SOL DROPS)","Farhan","5",0,0,0
"2492","22, (BERBARIS VULG DROPS)","Farhan","5",0,0,0
"2493","23, (CLEMATIS DROPS)","Farhan","5",0,0,0
"2494","24, (USENA BARBITA DROPS)","Farhan","5",0,0,0
"2495","25, (VERATUM ALBUM)","Farhan","5",0,0,0
"2496","3, (GlONINUM DROPS )","Farhan","5",0,0,0
"2497","4, (ADONIS VERS DROPS)","Farhan","5",0,0,0
"2498","5, (BLATTA ORI DROPS)","Farhan","5",0,0,0
"2499","7, (RATHANIA DROPS)","Farhan","5",0,0,0
"2500","8, (PASSIFLORA DROPS)","Farhan","5",0,0,0
"2501","9, (GINKO BILOBA DROPS)","Farhan","5",0,0,0
"2502","BellagasiC 20TAb","Farhan","5",0,0,0
"2503","Rauwolfia Q (C) (MOSD)","MASOD","5",0,0,0
"2504","Kalmia 60Tab","MASOD","5",0,0,0
"2505","Canthris 200 (MASOD)","MASOD","5",0,0,0
"2506","256","BM","5",0,0,0
"2507","Baby Tonic 120ml","Kent","12",0,0,0
"2508","Sehat Mande Cap","Al S","12",0,0,0
"2509","Joint Power Tab","Al S","20",0,0,0
"2510","Chelidonium 30 (Shwabe)","Shwabe","5",0,0,0
"2511","Berberis Vulg 30 (Shwabe)","Shwabe","5",0,0,0
"2512","Phosphorus 30 (Shwabe)","Shwabe","5",0,0,0
"2513","Bio # 7 (Shwabe)","Shwabe","5",0,0,0
"2514","Hypricum 200 (Shwabe)","Shwabe","5",0,0,0
"2515","Symphytum 200 (Shwabe)","Shwabe","5",0,0,0
"2516","Tazgi Cap","Al S","5",0,0,0
"2517","R 1 Inflamation Drops","RECK","10",0,0,0
"2518","Ammonium Carb 30 30ml (MSOD)","MASOD","5",0,0,0
"2519","Lycopodium 30 30ml (MSOD)","MASOD","5",0,0,0
"2520","Khonsafi 120ml SYP","Kent","10",0,0,0
"2521","Super ka Bill","PBHL","5",0,0,0
"2522","Mag Phos 1M (Shwabe)","Shwabe","5",0,0,0
"2523","Rhus Tox 1M (Shwabe)","Shwabe","5",0,0,0
"2524","Colchicum 200 (Shwabe)","Shwabe","5",0,0,0
"2525","Damiana Tolidi 30ml Drops","T.S","10",0,0,0
"2526","Kill Stone 30ml Drops","T.S","20",0,0,0
"2527","Dil San 30ml Drops","T.S","10",0,0,0
"2528","ColireX Baby Colic 60ml SYP","T.S","15",0,0,0
"2529","LivocoN 20Tab","T.S","10",0,0,0
"2530","Pyloron 20Tab","BL","10",0,0,0
"2531","Ginko Biloba 240ml SYP","BL","10",0,0,0
"2532","GINSENG 240ml SYP","BL","10",0,0,0
"2533","FemileX 240ml SYP","BL","10",0,0,0
"2534","52 For Skin Problume","BL","10",0,0,0
"2535","Willow Salicin 30 Tabs","NP","20",0,0,0
"2536","Chaledonium 30 (MASOD)","MASOD","5",0,0,0
"2537","Fel Turi 30 (MASOD)","MASOD","5",0,0,0
"2538","ZeeshaN 120ml SYP","M.A","50",0,0,0
"2539","Kurchi Q (B) (MASOD)","MASOD","1",0,0,0
"2540","Alfalfa Tonic 120ml kent","Kent","5",0,0,0
"2541","Rhuma Gn Cap","AK","10",0,0,0
"2542","Sharbat-E-Faulad 120ml SYP BHP","BHP","5",0,0,0
"2543","LoZoGen 20 Tab","BHP","5",0,0,0
"2544","Graphites 1M (W/Shah)","WShah","2",0,0,0
"2545","Alumena 200 (Shwabe)","Shwabe","5",0,0,0
"2546","Bryonia Alba 200 (Shwabe)","Shwabe","5",0,0,0
"2547","Opium 200 (Shwabe)","Shwabe","5",0,0,0
"2548","Beauty Cream","Herit","10",0,0,0
"2549","Pain Puff Cap","HP","5",0,0,0
"2550","Rehmani Phakki","AK","5",0,0,0
"2551","Barth Of -Y","HP","5",0,0,0
"2552","Fexolin","HP","5",0,0,0
"2553","Urtica Q (MASOD)","MASOD","5",0,0,0
"2554","Tosifort  Tab 250gm","Kent","5",0,0,0
"2555","Cardus Mar Q (C) (BM)","BM","5",0,0,0
"2556","Rare Curb Cap","Clinic","5",0,0,0
"2557","Allum Staiva Q (MASOD)","MASOD","5",0,0,0
"2558","R 41 Forte","RECK","2",0,0,0
"2559","Kali Bich 30 (MASOD)","MASOD","5",0,0,0
"2560","Zindagi Tooth","HP","5",0,0,0
"2561","Casticum 200 (MASOD)","MASOD","5",0,0,0
"2562","Apis mellifica 30 30ml","MASOD","5",0,0,0
"2563","Contole Powder","Con","5",0,0,0
"2564","Alfalfa 250gm Tablets","Kent","5",0,0,0
"2565","Calcium Liquid 120ml SYP","Kent","10",0,0,0
"2566","Calcium Tablet Orange Flavour 250gm","Kent","5",0,0,0
"2567","Deodenol 50 Tab","Kent","5",0,0,0
"2568","Deodenol 250gm Tab","Kent","5",0,0,0
"2569","Fever Compound 50 Tab","Kent","5",0,0,0
"2570","Gastric 120ml SYP","Kent","10",0,0,0
"2571","Gastric 250gm Tab","Kent","2",0,0,0
"2572","Hepa Kent 120ml Syp","Kent","5",0,0,0
"2573","Hilex 250gm Tablet","Kent","2",0,0,0
"2574","Pain Relife 30 Tab","Kent","6",0,0,0
"2575","Sinus Relife Formula 30 Tab","Kent","6",0,0,0
"2576","Super Wight Gainer Vanilla 300GM","Kent","10",0,0,0
"2577","Tosifort 40 Tab","Kent","10",0,0,0
"2578","Veratum Compound Tab 250gm","Kent","5",0,0,0
"2579","Kent 30 Cream","Kent","5",0,0,0
"2580","Alfalfa Tonic 60ml kent","Kent","5",0,0,0
"2581","Agnus Cast 30 (MSOD)","MASOD","5",0,0,0
"2582","Echenatia Q","Shwabe","5",0,0,0
"2583","R 23","RECK","5",0,0,0
"2584","HR No 5 Infulnza","MASOD","5",0,0,0
"2585","55 Daphnr Indca","BM","5",0,0,0
"2586","Ruta 30 (Mek)","MEK","5",0,0,0
"2587","Canthris Q (ST)","SK","5",0,0,0
"2588","Ulcefor Tab","PBHL","5",0,0,0
"2589","D-- Fit Ampules","PBHL","5",0,0,0
"2590","Vita - C 15 (Rek)","RECK","5",0,0,0
"2591","Enerjizer 30 Tab","MASOD","5",0,0,0
"2592","Dentonine Lotion","MASOD","5",0,0,0
"2593","Berberis Kidney Drops","SK","10",0,0,0
"2594","Aesculus Hipp 200 (MSOD)","MASOD","15",0,0,0
"2595","Urac 30 Tab","PBHL","5",0,0,0
"2596","Digi Lex 60ml SYP","BL","5",0,0,0
"2597","DyroLex 60ml SYP","BL","5",0,0,0
"2598","Acid Phos 30 30ml (MSOD)","MASOD","5",0,0,0
"2599","Belladona 30 (30ml) (MSOD)","MASOD","5",0,0,0
"2600","Silicea 30 30ml (MSOD)","MASOD","5",0,0,0
"2601","Gold Stone Cap","Clinic","5",0,0,0
"2602","5 Phos + Calcium 120ml SYP","PBHL","5",0,0,0
"2603","Acid Phos 30 Capsule","PBHL","5",0,0,0
"2604","Alfalfa Tonic (S-Free) 120ml","PBHL","5",0,0,0
"2605","Alfalfa Chewable 40 Tab","PBHL","5",0,0,0
"2606","Boric Calendula Karcks Cream 50gms","PBHL","5",0,0,0
"2607","Bro Sulf Anti Itch Cream 25gms","PBHL","5",0,0,0
"2608","Ferropaul 120ml SYP","PBHL","45",0,0,0
"2609","Hydrocotyle CR 20gms","PBHL","5",0,0,0
"2610","Kidnol 30Tab","PBHL","5",0,0,0
"2611","PanaX Ginseng 30 Cap","PBHL","2",0,0,0
"2612","PanaX Ginseng 250ml SYP","PBHL","4",0,0,0
"2613","Ruta Eye Tonic S/Free","PBHL","5",0,0,0
"2614","Sharbat-e-Folad 240ml SYP","PBHL","5",0,0,0
"2615","Spondi -- C 30ml Drops","PBHL","5",0,0,0
"2616","Sulfer + Graphites 50gms CR","PBHL","2",0,0,0
"2617","Sulfer Lotion 100ml","PBHL","5",0,0,0
"2618","Kali Phos 200 (MOSD)","MASOD","5",0,0,0
"2619","Cina 60ml","HFP","5",0,0,0
"2620","Grose 10ml Cap","Clinic","5",0,0,0
"2621","Apis Mell 200 (KENT)","Kent","10",0,0,0
"2622","Bufo 30 (MASOD)","MASOD","5",0,0,0
"2623","Iris Vers 30 (MASOD)","MASOD","2",0,0,0
"2624","Ovrium Bovina 30","Shwabe","5",0,0,0
"2625","Ova Tosta 30 (MASOD)","MASOD","5",0,0,0
"2626","2 Gastrnux","BHP","5",0,0,0
"2627","15 Muiraton - M","BHP","5",0,0,0
"2628","Iro Vit 20 Tabs","BHP","5",0,0,0
"2629","Genia 120ml SYP","BHP","10",0,0,0
"2630","Mezeerium 200 (MASOD)","MASOD","5",0,0,0
"2631","1 Sinus","NP","5",0,0,0
"2632","Vegan - Pro 60 Cap","SK","5",0,0,0
"2633","Mag Phos 6X (Shwabe)","Shwabe","5",0,0,0
"2634","Ova Testa 30 (SHWABE)","Shwabe","5",0,0,0
"2635","Mezeerium 200 (Kamal)","KAMAL","5",0,0,0
"2636","Hydrocotyle Q (ST)","Clinic","1",0,0,0
"2637","Thuja 30 (Shwabe)","Shwabe","5",0,0,0
"2638","X-Ray 30 (KAMAL)","KAMAL","5",0,0,0
"2639","55 For","RECK","5",0,0,0
"2640","Crategus Q (C) (MASOD)","MASOD","5",0,0,0
"2641","10ml Droper","Clinic","5",0,0,0
"2642","Damiana Q (ST)","Clinic","5",0,0,0
"2643","Tribulus Terr Q (ST)","Clinic","5",0,0,0
